transaction_id,date_id,date,year,quarter,month,month_name,product_id,product_name,category,customer_id,company_name,segment,region,salesperson_id,salesperson_name,seniority,quantity,revenue,cost,profit,margin_pct
T00664,748,2024-01-18,2024,1,1,January,P004,Security Suite,Software,C0126,Câmara Mendonça e Filhos,Mid-Market,North,S017,Mirella Brito,Mid,6,7951.92,3180.77,4771.15,60.0
T00665,989,2024-09-15,2024,3,9,September,P002,CRM License,Software,C0072,Viana S.A.,Enterprise,South,S023,Caleb Duarte,Senior,19,22837.62,12560.69,10276.93,45.0
T00666,21,2022-01-21,2022,1,1,January,P011,Consulting,Services,C0038,Alves,SMB,North,S018,Igor Nascimento,Junior,19,359308.62,183247.4,176061.22,49.0
T00667,303,2022-10-30,2022,4,10,October,P007,Server,Hardware,C0068,Vargas,Enterprise,West,S022,Sr. Mateus Abreu,Mid,11,22305.47,14275.5,8029.97,36.0
T00668,869,2024-05-18,2024,2,5,May,P002,CRM License,Software,C0172,Costela S/A,SMB,East,S029,Rhavi Fernandes,Junior,8,9615.84,5288.71,4327.13,45.0
T00669,84,2022-03-25,2022,1,3,March,P018,Enterprise Plan,Subscriptions,C0080,Pacheco,Enterprise,Central,S024,Vicente Ribeiro,Mid,5,8928.5,4196.39,4732.11,53.0
T00670,570,2023-07-24,2023,3,7,July,P004,Security Suite,Software,C0191,Cassiano Ltda.,Enterprise,Central,S029,Rhavi Fernandes,Junior,9,11927.88,4771.15,7156.73,60.0
T00671,934,2024-07-22,2024,3,7,July,P008,Monitor,Hardware,C0042,Câmara,Mid-Market,North,S021,Ana Luiza Cunha,Senior,15,44898.3,20204.24,24694.06,55.0
T00672,1009,2024-10-05,2024,4,10,October,P020,API Access,Subscriptions,C0064,Pacheco,SMB,Central,S026,Vitor Hugo da Costa,Senior,14,2076.2,705.91,1370.29,66.0
T00673,793,2024-03-03,2024,1,3,March,P014,Training,Services,C0182,Novais Marques - ME,Mid-Market,Central,S019,Alexia das Neves,Mid,4,65758.2,42742.83,23015.37,35.0
T00674,792,2024-03-02,2024,1,3,March,P012,Implementation,Services,C0078,Aragão,Mid-Market,East,S027,Helena Pimenta,Mid,8,44221.52,18130.82,26090.7,59.0
T00675,492,2023-05-07,2023,2,5,May,P018,Enterprise Plan,Subscriptions,C0127,Garcia,SMB,Central,S008,Hellena Cirino,Mid,17,30356.9,14267.74,16089.16,53.0
T00676,208,2022-07-27,2022,3,7,July,P011,Consulting,Services,C0105,Siqueira,SMB,West,S024,Vicente Ribeiro,Mid,2,37821.96,19289.2,18532.76,49.0
T00677,1084,2024-12-19,2024,4,12,December,P008,Monitor,Hardware,C0199,Ribeiro da Mota S.A.,SMB,West,S020,Joana Vieira,Mid,16,47891.52,21551.18,26340.34,55.0
T00678,430,2023-03-06,2023,1,3,March,P002,CRM License,Software,C0076,Pereira,Enterprise,North,S008,Hellena Cirino,Mid,10,12019.8,6610.89,5408.91,45.0
T00679,985,2024-09-11,2024,3,9,September,P015,Audit,Services,C0165,Vieira Ltda.,SMB,Central,S021,Ana Luiza Cunha,Senior,2,4198.8,2309.34,1889.46,45.0
T00680,520,2023-06-04,2023,2,6,June,P009,Printer,Hardware,C0132,Alves Ltda.,SMB,East,S029,Rhavi Fernandes,Junior,11,48017.97,18727.01,29290.96,61.0
T00681,591,2023-08-14,2023,3,8,August,P019,Add-on Pack,Subscriptions,C0130,Pereira,SMB,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,10,11664.3,6648.65,5015.65,43.0
T00682,1051,2024-11-16,2024,4,11,November,P020,API Access,Subscriptions,C0122,Sales Souza - EI,SMB,North,S021,Ana Luiza Cunha,Senior,19,2817.7,958.02,1859.68,66.0
T00683,199,2022-07-18,2022,3,7,July,P008,Monitor,Hardware,C0044,Câmara S/A,Mid-Market,Central,S003,Dra. Agatha Melo,Mid,14,41905.08,18857.29,23047.79,55.0
T00684,387,2023-01-22,2023,1,1,January,P019,Add-on Pack,Subscriptions,C0195,Cavalcante,Enterprise,West,S023,Caleb Duarte,Senior,11,12830.73,7313.52,5517.21,43.0
T00685,349,2022-12-15,2022,4,12,December,P005,Cloud Storage,Software,C0196,Duarte,SMB,North,S027,Helena Pimenta,Mid,9,29280.06,13468.83,15811.23,54.0
T00686,960,2024-08-17,2024,3,8,August,P011,Consulting,Services,C0102,Moraes e Filhos,Enterprise,South,S014,Maria Julia Marques,Mid,7,132376.86,67512.2,64864.66,49.0
T00687,693,2023-11-24,2023,4,11,November,P015,Audit,Services,C0062,Moura,SMB,North,S027,Helena Pimenta,Mid,15,31491.0,17320.05,14170.95,45.0
T00688,378,2023-01-13,2023,1,1,January,P008,Monitor,Hardware,C0001,Fonseca e Filhos,Enterprise,Central,S009,Guilherme Alves,Mid,17,50884.74,22898.13,27986.61,55.0
T00689,899,2024-06-17,2024,2,6,June,P019,Add-on Pack,Subscriptions,C0017,da Rocha,SMB,Central,S025,Bella Fernandes,Junior,3,3499.29,1994.6,1504.69,43.0
T00690,916,2024-07-04,2024,3,7,July,P008,Monitor,Hardware,C0016,Pires,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,15,44898.3,20204.24,24694.06,55.0
T00691,527,2023-06-11,2023,2,6,June,P019,Add-on Pack,Subscriptions,C0009,Melo e Filhos,Mid-Market,East,S001,Dr. Luiz Otávio Monteiro,Mid,14,16330.02,9308.11,7021.91,43.0
T00692,734,2024-01-04,2024,1,1,January,P018,Enterprise Plan,Subscriptions,C0181,Vargas das Neves S/A,SMB,Central,S026,Vitor Hugo da Costa,Senior,8,14285.6,6714.23,7571.37,53.0
T00693,206,2022-07-25,2022,3,7,July,P010,Network Switch,Hardware,C0059,Pires,Mid-Market,South,S028,Ana Luiza Azevedo,Mid,4,12177.28,4383.82,7793.46,64.0
T00694,455,2023-03-31,2023,1,3,March,P007,Server,Hardware,C0119,da Costa,SMB,Central,S012,Danilo Fonseca,Mid,10,20277.7,12977.73,7299.97,36.0
T00695,521,2023-06-05,2023,2,6,June,P009,Printer,Hardware,C0137,Borges,Mid-Market,North,S011,Dr. Vitor Gabriel Caldeira,Mid,2,8730.54,3404.91,5325.63,61.0
T00696,1017,2024-10-13,2024,4,10,October,P001,ERP License,Software,C0140,Almeida S/A,Enterprise,East,S021,Ana Luiza Cunha,Senior,14,30596.02,10708.61,19887.41,65.0
T00697,956,2024-08-13,2024,3,8,August,P019,Add-on Pack,Subscriptions,C0119,da Costa,SMB,Central,S001,Dr. Luiz Otávio Monteiro,Mid,8,9331.44,5318.92,4012.52,43.0
T00698,726,2023-12-27,2023,4,12,December,P005,Cloud Storage,Software,C0041,Vieira,SMB,Central,S020,Joana Vieira,Mid,10,32533.4,14965.36,17568.04,54.0
T00699,1014,2024-10-10,2024,4,10,October,P019,Add-on Pack,Subscriptions,C0143,Mendes Gomes Ltda.,SMB,West,S012,Danilo Fonseca,Mid,18,20995.74,11967.57,9028.17,43.0
T00700,501,2023-05-16,2023,2,5,May,P001,ERP License,Software,C0066,Sousa e Filhos,SMB,South,S017,Mirella Brito,Mid,15,32781.45,11473.51,21307.94,65.0
T00701,117,2022-04-27,2022,2,4,April,P015,Audit,Services,C0075,Pires,SMB,North,S015,Liam da Cunha,Mid,5,10497.0,5773.35,4723.65,45.0
T00702,386,2023-01-21,2023,1,1,January,P016,Basic Plan,Subscriptions,C0011,da Cruz,Mid-Market,East,S002,Luiz Gustavo Barros,Mid,13,10154.04,3452.37,6701.67,66.0
T00703,584,2023-08-07,2023,3,8,August,P007,Server,Hardware,C0008,Cassiano,SMB,South,S018,Igor Nascimento,Junior,18,36499.86,23359.91,13139.95,36.0
T00704,395,2023-01-30,2023,1,1,January,P012,Implementation,Services,C0183,Rios Ramos e Filhos,Mid-Market,South,S016,Sophia Sampaio,Mid,2,11055.38,4532.71,6522.67,59.0
T00705,1088,2024-12-23,2024,4,12,December,P008,Monitor,Hardware,C0134,Pastor,Mid-Market,North,S004,Juan Fogaça,Senior,13,38911.86,17510.34,21401.52,55.0
T00706,721,2023-12-22,2023,4,12,December,P005,Cloud Storage,Software,C0181,Vargas das Neves S/A,SMB,Central,S008,Hellena Cirino,Mid,14,45546.76,20951.51,24595.25,54.0
T00707,72,2022-03-13,2022,1,3,March,P010,Network Switch,Hardware,C0148,Siqueira Machado S/A,SMB,North,S002,Luiz Gustavo Barros,Mid,10,30443.2,10959.55,19483.65,64.0
T00708,274,2022-10-01,2022,4,10,October,P005,Cloud Storage,Software,C0167,Vargas,SMB,South,S014,Maria Julia Marques,Mid,4,13013.36,5986.15,7027.21,54.0
T00709,338,2022-12-04,2022,4,12,December,P017,Pro Plan,Subscriptions,C0099,Nogueira,SMB,South,S025,Bella Fernandes,Junior,15,3311.4,1357.67,1953.73,59.0
T00710,607,2023-08-30,2023,3,8,August,P005,Cloud Storage,Software,C0072,Viana S.A.,Enterprise,South,S015,Liam da Cunha,Mid,8,26026.72,11972.29,14054.43,54.0
T00711,166,2022-06-15,2022,2,6,June,P015,Audit,Services,C0113,Castro,SMB,North,S028,Ana Luiza Azevedo,Mid,15,31491.0,17320.05,14170.95,45.0
T00712,11,2022-01-11,2022,1,1,January,P013,Support,Services,C0107,Sampaio Ltda.,Enterprise,Central,S009,Guilherme Alves,Mid,14,236841.92,94736.77,142105.15,60.0
T00713,729,2023-12-30,2023,4,12,December,P001,ERP License,Software,C0034,Rodrigues - EI,Mid-Market,West,S002,Luiz Gustavo Barros,Mid,9,19668.87,6884.1,12784.77,65.0
T00714,801,2024-03-11,2024,1,3,March,P011,Consulting,Services,C0057,Campos Ltda.,SMB,West,S017,Mirella Brito,Mid,3,56732.94,28933.8,27799.14,49.0
T00715,102,2022-04-12,2022,2,4,April,P001,ERP License,Software,C0117,Nascimento da Luz Ltda.,Mid-Market,West,S026,Vitor Hugo da Costa,Senior,15,32781.45,11473.51,21307.94,65.0
T00716,779,2024-02-18,2024,1,2,February,P011,Consulting,Services,C0120,Pinto,SMB,North,S010,Dra. Clarice Moraes,Junior,17,321486.66,163958.2,157528.46,49.0
T00717,214,2022-08-02,2022,3,8,August,P018,Enterprise Plan,Subscriptions,C0147,Silveira e Filhos,Mid-Market,West,S009,Guilherme Alves,Mid,16,28571.2,13428.46,15142.74,53.0
T00718,401,2023-02-05,2023,1,2,February,P018,Enterprise Plan,Subscriptions,C0071,Pacheco,SMB,West,S002,Luiz Gustavo Barros,Mid,4,7142.8,3357.12,3785.68,53.0
T00719,588,2023-08-11,2023,3,8,August,P016,Basic Plan,Subscriptions,C0159,Rocha - EI,SMB,East,S024,Vicente Ribeiro,Mid,11,8591.88,2921.24,5670.64,66.0
T00720,889,2024-06-07,2024,2,6,June,P013,Support,Services,C0040,Silva Leão S/A,SMB,West,S030,Vinicius Martins,Mid,8,135338.24,54135.3,81202.94,60.0
T00721,1070,2024-12-05,2024,4,12,December,P007,Server,Hardware,C0142,Fonseca Ltda.,SMB,West,S019,Alexia das Neves,Mid,3,6083.31,3893.32,2189.99,36.0
T00722,592,2023-08-15,2023,3,8,August,P001,ERP License,Software,C0103,Macedo,Enterprise,East,S017,Mirella Brito,Mid,19,41523.17,14533.11,26990.06,65.0
T00723,92,2022-04-02,2022,2,4,April,P016,Basic Plan,Subscriptions,C0124,Alves Costela S/A,Mid-Market,West,S011,Dr. Vitor Gabriel Caldeira,Mid,14,10935.12,3717.94,7217.18,66.0
T00724,673,2023-11-04,2023,4,11,November,P001,ERP License,Software,C0123,Cassiano Monteiro - EI,Enterprise,East,S017,Mirella Brito,Mid,9,19668.87,6884.1,12784.77,65.0
T00725,714,2023-12-15,2023,4,12,December,P017,Pro Plan,Subscriptions,C0100,Machado das Neves - EI,SMB,South,S010,Dra. Clarice Moraes,Junior,3,662.28,271.53,390.75,59.0
T00726,936,2024-07-24,2024,3,7,July,P006,Laptop,Hardware,C0165,Vieira Ltda.,SMB,Central,S018,Igor Nascimento,Junior,4,8950.6,2864.19,6086.41,68.0
T00727,242,2022-08-30,2022,3,8,August,P002,CRM License,Software,C0172,Costela S/A,SMB,East,S023,Caleb Duarte,Senior,4,4807.92,2644.36,2163.56,45.0
T00728,2,2022-01-02,2022,1,1,January,P017,Pro Plan,Subscriptions,C0137,Borges,Mid-Market,North,S028,Ana Luiza Azevedo,Mid,11,2428.36,995.63,1432.73,59.0
T00729,225,2022-08-13,2022,3,8,August,P006,Laptop,Hardware,C0058,da Conceição S.A.,SMB,South,S006,Dr. Antony Souza,Junior,19,42515.35,13604.91,28910.44,68.0
T00730,801,2024-03-11,2024,1,3,March,P014,Training,Services,C0148,Siqueira Machado S/A,SMB,North,S016,Sophia Sampaio,Mid,16,263032.8,170971.32,92061.48,35.0
T00731,589,2023-08-12,2023,3,8,August,P018,Enterprise Plan,Subscriptions,C0109,Lima - EI,Enterprise,Central,S028,Ana Luiza Azevedo,Mid,17,30356.9,14267.74,16089.16,53.0
T00732,116,2022-04-26,2022,2,4,April,P006,Laptop,Hardware,C0121,da Rosa,SMB,East,S027,Helena Pimenta,Mid,10,22376.5,7160.48,15216.02,68.0
T00733,918,2024-07-06,2024,3,7,July,P010,Network Switch,Hardware,C0092,Pires,SMB,Central,S018,Igor Nascimento,Junior,17,51753.44,18631.24,33122.2,64.0
T00734,194,2022-07-13,2022,3,7,July,P018,Enterprise Plan,Subscriptions,C0050,Nogueira Alves - EI,Mid-Market,North,S020,Joana Vieira,Mid,16,28571.2,13428.46,15142.74,53.0
T00735,871,2024-05-20,2024,2,5,May,P009,Printer,Hardware,C0148,Siqueira Machado S/A,SMB,North,S018,Igor Nascimento,Junior,6,26191.62,10214.73,15976.89,61.0
T00736,90,2022-03-31,2022,1,3,March,P008,Monitor,Hardware,C0105,Siqueira,SMB,West,S001,Dr. Luiz Otávio Monteiro,Mid,7,20952.54,9428.64,11523.9,55.0
T00737,122,2022-05-02,2022,2,5,May,P010,Network Switch,Hardware,C0164,Barbosa Fernandes S.A.,SMB,Central,S028,Ana Luiza Azevedo,Mid,14,42620.48,15343.37,27277.11,64.0
T00738,143,2022-05-23,2022,2,5,May,P017,Pro Plan,Subscriptions,C0117,Nascimento da Luz Ltda.,Mid-Market,West,S003,Dra. Agatha Melo,Mid,11,2428.36,995.63,1432.73,59.0
T00739,994,2024-09-20,2024,3,9,September,P006,Laptop,Hardware,C0027,Araújo Ltda.,SMB,Central,S015,Liam da Cunha,Mid,12,26851.8,8592.58,18259.22,68.0
T00740,106,2022-04-16,2022,2,4,April,P014,Training,Services,C0200,Azevedo S.A.,Enterprise,West,S020,Joana Vieira,Mid,14,230153.7,149599.9,80553.8,35.0
T00741,887,2024-06-05,2024,2,6,June,P006,Laptop,Hardware,C0032,Pereira da Luz - EI,Mid-Market,Central,S010,Dra. Clarice Moraes,Junior,5,11188.25,3580.24,7608.01,68.0
T00742,428,2023-03-04,2023,1,3,March,P007,Server,Hardware,C0001,Fonseca e Filhos,Enterprise,Central,S021,Ana Luiza Cunha,Senior,5,10138.85,6488.86,3649.99,36.0
T00743,317,2022-11-13,2022,4,11,November,P012,Implementation,Services,C0017,da Rocha,SMB,Central,S005,Joaquim Casa Grande,Mid,15,82915.35,33995.29,48920.06,59.0
T00744,635,2023-09-27,2023,3,9,September,P003,BI Tool,Software,C0137,Borges,Mid-Market,North,S015,Liam da Cunha,Mid,1,592.63,213.35,379.28,64.0
T00745,9,2022-01-09,2022,1,1,January,P014,Training,Services,C0084,Guerra e Filhos,SMB,North,S023,Caleb Duarte,Senior,9,147955.95,96171.37,51784.58,35.0
T00746,774,2024-02-13,2024,1,2,February,P019,Add-on Pack,Subscriptions,C0045,da Luz,Mid-Market,West,S014,Maria Julia Marques,Mid,3,3499.29,1994.6,1504.69,43.0
T00747,223,2022-08-11,2022,3,8,August,P016,Basic Plan,Subscriptions,C0066,Sousa e Filhos,SMB,South,S015,Liam da Cunha,Mid,4,3124.32,1062.27,2062.05,66.0
T00748,553,2023-07-07,2023,3,7,July,P007,Server,Hardware,C0032,Pereira da Luz - EI,Mid-Market,Central,S010,Dra. Clarice Moraes,Junior,16,32444.32,20764.36,11679.96,36.0
T00749,716,2023-12-17,2023,4,12,December,P008,Monitor,Hardware,C0045,da Luz,Mid-Market,West,S024,Vicente Ribeiro,Mid,7,20952.54,9428.64,11523.9,55.0
T00750,111,2022-04-21,2022,2,4,April,P018,Enterprise Plan,Subscriptions,C0009,Melo e Filhos,Mid-Market,East,S009,Guilherme Alves,Mid,14,24999.8,11749.91,13249.89,53.0
T00751,251,2022-09-08,2022,3,9,September,P013,Support,Services,C0030,Freitas,SMB,Central,S012,Danilo Fonseca,Mid,16,270676.48,108270.59,162405.89,60.0
T00752,383,2023-01-18,2023,1,1,January,P009,Printer,Hardware,C0084,Guerra e Filhos,SMB,North,S007,Rebeca Moraes,Junior,18,78574.86,30644.2,47930.66,61.0
T00753,7,2022-01-07,2022,1,1,January,P010,Network Switch,Hardware,C0166,Sá Peixoto - ME,SMB,South,S005,Joaquim Casa Grande,Mid,16,48709.12,17535.28,31173.84,64.0
T00754,459,2023-04-04,2023,2,4,April,P009,Printer,Hardware,C0060,Aparecida S.A.,SMB,East,S025,Bella Fernandes,Junior,16,69844.32,27239.28,42605.04,61.0
T00755,208,2022-07-27,2022,3,7,July,P015,Audit,Services,C0001,Fonseca e Filhos,Enterprise,Central,S024,Vicente Ribeiro,Mid,2,4198.8,2309.34,1889.46,45.0
T00756,900,2024-06-18,2024,2,6,June,P020,API Access,Subscriptions,C0005,Monteiro Santos S.A.,SMB,Central,S010,Dra. Clarice Moraes,Junior,10,1483.0,504.22,978.78,66.0
T00757,22,2022-01-22,2022,1,1,January,P002,CRM License,Software,C0063,Marques,SMB,Central,S025,Bella Fernandes,Junior,7,8413.86,4627.62,3786.24,45.0
T00758,410,2023-02-14,2023,1,2,February,P013,Support,Services,C0164,Barbosa Fernandes S.A.,SMB,Central,S026,Vitor Hugo da Costa,Senior,15,253759.2,101503.68,152255.52,60.0
T00759,895,2024-06-13,2024,2,6,June,P002,CRM License,Software,C0065,Albuquerque S/A,Enterprise,West,S008,Hellena Cirino,Mid,9,10817.82,5949.8,4868.02,45.0
T00760,515,2023-05-30,2023,2,5,May,P019,Add-on Pack,Subscriptions,C0078,Aragão,Mid-Market,East,S022,Sr. Mateus Abreu,Mid,7,8165.01,4654.06,3510.95,43.0
T00761,809,2024-03-19,2024,1,3,March,P002,CRM License,Software,C0152,Monteiro,Mid-Market,South,S020,Joana Vieira,Mid,16,19231.68,10577.42,8654.26,45.0
T00762,874,2024-05-23,2024,2,5,May,P003,BI Tool,Software,C0132,Alves Ltda.,SMB,East,S025,Bella Fernandes,Junior,3,1777.89,640.04,1137.85,64.0
T00763,14,2022-01-14,2022,1,1,January,P006,Laptop,Hardware,C0114,Porto,Mid-Market,Central,S016,Sophia Sampaio,Mid,17,38040.05,12172.82,25867.23,68.0
T00764,971,2024-08-28,2024,3,8,August,P003,BI Tool,Software,C0196,Duarte,SMB,North,S012,Danilo Fonseca,Mid,8,4741.04,1706.77,3034.27,64.0
T00765,978,2024-09-04,2024,3,9,September,P010,Network Switch,Hardware,C0025,Monteiro - EI,Mid-Market,South,S009,Guilherme Alves,Mid,2,6088.64,2191.91,3896.73,64.0
T00766,1014,2024-10-10,2024,4,10,October,P006,Laptop,Hardware,C0135,Camargo,Enterprise,North,S010,Dra. Clarice Moraes,Junior,3,6712.95,2148.14,4564.81,68.0
T00767,1036,2024-11-01,2024,4,11,November,P016,Basic Plan,Subscriptions,C0141,Gomes S/A,SMB,North,S016,Sophia Sampaio,Mid,8,6248.64,2124.54,4124.1,66.0
T00768,87,2022-03-28,2022,1,3,March,P017,Pro Plan,Subscriptions,C0196,Duarte,SMB,North,S010,Dra. Clarice Moraes,Junior,2,441.52,181.02,260.5,59.0
T00769,909,2024-06-27,2024,2,6,June,P019,Add-on Pack,Subscriptions,C0043,da Rosa,Mid-Market,West,S009,Guilherme Alves,Mid,19,22162.17,12632.44,9529.73,43.0
T00770,122,2022-05-02,2022,2,5,May,P003,BI Tool,Software,C0057,Campos Ltda.,SMB,West,S030,Vinicius Martins,Mid,17,10074.71,3626.9,6447.81,64.0
T00771,750,2024-01-20,2024,1,1,January,P018,Enterprise Plan,Subscriptions,C0164,Barbosa Fernandes S.A.,SMB,Central,S026,Vitor Hugo da Costa,Senior,5,8928.5,4196.39,4732.11,53.0
T00772,685,2023-11-16,2023,4,11,November,P007,Server,Hardware,C0142,Fonseca Ltda.,SMB,West,S003,Dra. Agatha Melo,Mid,17,34472.09,22062.14,12409.95,36.0
T00773,309,2022-11-05,2022,4,11,November,P009,Printer,Hardware,C0072,Viana S.A.,Enterprise,South,S027,Helena Pimenta,Mid,10,43652.7,17024.55,26628.15,61.0
T00774,695,2023-11-26,2023,4,11,November,P020,API Access,Subscriptions,C0027,Araújo Ltda.,SMB,Central,S028,Ana Luiza Azevedo,Mid,9,1334.7,453.8,880.9,66.0
T00775,288,2022-10-15,2022,4,10,October,P012,Implementation,Services,C0128,da Rosa,Mid-Market,West,S019,Alexia das Neves,Mid,6,33166.14,13598.12,19568.02,59.0
T00776,307,2022-11-03,2022,4,11,November,P005,Cloud Storage,Software,C0106,Moreira - EI,Enterprise,South,S011,Dr. Vitor Gabriel Caldeira,Mid,11,35786.74,16461.9,19324.84,54.0
T00777,914,2024-07-02,2024,3,7,July,P003,BI Tool,Software,C0165,Vieira Ltda.,SMB,Central,S006,Dr. Antony Souza,Junior,2,1185.26,426.69,758.57,64.0
T00778,662,2023-10-24,2023,4,10,October,P011,Consulting,Services,C0071,Pacheco,SMB,West,S006,Dr. Antony Souza,Junior,12,226931.76,115735.2,111196.56,49.0
T00779,549,2023-07-03,2023,3,7,July,P004,Security Suite,Software,C0153,Cavalcante Moura S.A.,SMB,Central,S015,Liam da Cunha,Mid,12,15903.84,6361.54,9542.3,60.0
T00780,312,2022-11-08,2022,4,11,November,P005,Cloud Storage,Software,C0067,Rodrigues,Mid-Market,North,S029,Rhavi Fernandes,Junior,16,52053.44,23944.58,28108.86,54.0
T00781,873,2024-05-22,2024,2,5,May,P001,ERP License,Software,C0090,Costela,Mid-Market,West,S015,Liam da Cunha,Mid,12,26225.16,9178.81,17046.35,65.0
T00782,1083,2024-12-18,2024,4,12,December,P018,Enterprise Plan,Subscriptions,C0004,Silva - ME,SMB,West,S013,Maria Isis Sousa,Mid,18,32142.6,15107.02,17035.58,53.0
T00783,924,2024-07-12,2024,3,7,July,P012,Implementation,Services,C0106,Moreira - EI,Enterprise,South,S022,Sr. Mateus Abreu,Mid,13,71859.97,29462.59,42397.38,59.0
T00784,755,2024-01-25,2024,1,1,January,P013,Support,Services,C0079,Souza Lopes - EI,SMB,East,S005,Joaquim Casa Grande,Mid,15,253759.2,101503.68,152255.52,60.0
T00785,35,2022-02-04,2022,1,2,February,P009,Printer,Hardware,C0096,Cunha Caldeira - ME,Mid-Market,North,S014,Maria Julia Marques,Mid,16,69844.32,27239.28,42605.04,61.0
T00786,445,2023-03-21,2023,1,3,March,P002,CRM License,Software,C0093,Nunes Machado e Filhos,SMB,East,S021,Ana Luiza Cunha,Senior,4,4807.92,2644.36,2163.56,45.0
T00787,93,2022-04-03,2022,2,4,April,P005,Cloud Storage,Software,C0074,Pinto,Mid-Market,West,S002,Luiz Gustavo Barros,Mid,12,39040.08,17958.44,21081.64,54.0
T00788,353,2022-12-19,2022,4,12,December,P013,Support,Services,C0126,Câmara Mendonça e Filhos,Mid-Market,North,S030,Vinicius Martins,Mid,17,287593.76,115037.5,172556.26,60.0
T00789,903,2024-06-21,2024,2,6,June,P016,Basic Plan,Subscriptions,C0016,Pires,SMB,South,S023,Caleb Duarte,Senior,1,781.08,265.57,515.51,66.0
T00790,862,2024-05-11,2024,2,5,May,P016,Basic Plan,Subscriptions,C0147,Silveira e Filhos,Mid-Market,West,S012,Danilo Fonseca,Mid,18,14059.44,4780.21,9279.23,66.0
T00791,159,2022-06-08,2022,2,6,June,P003,BI Tool,Software,C0157,Cassiano,SMB,North,S020,Joana Vieira,Mid,16,9482.08,3413.55,6068.53,64.0
T00792,957,2024-08-14,2024,3,8,August,P004,Security Suite,Software,C0116,Campos Silveira - EI,Mid-Market,North,S014,Maria Julia Marques,Mid,1,1325.32,530.13,795.19,60.0
T00793,24,2022-01-24,2022,1,1,January,P011,Consulting,Services,C0179,Ferreira Ltda.,SMB,West,S019,Alexia das Neves,Mid,10,189109.8,96446.0,92663.8,49.0
T00794,404,2023-02-08,2023,1,2,February,P014,Training,Services,C0018,Ferreira,Enterprise,North,S024,Vicente Ribeiro,Mid,19,312351.45,203028.44,109323.01,35.0
T00795,805,2024-03-15,2024,1,3,March,P003,BI Tool,Software,C0186,Peixoto Castro Ltda.,Enterprise,East,S020,Joana Vieira,Mid,16,9482.08,3413.55,6068.53,64.0
T00796,516,2023-05-31,2023,2,5,May,P016,Basic Plan,Subscriptions,C0172,Costela S/A,SMB,East,S015,Liam da Cunha,Mid,14,10935.12,3717.94,7217.18,66.0
T00797,732,2024-01-02,2024,1,1,January,P015,Audit,Services,C0016,Pires,SMB,South,S027,Helena Pimenta,Mid,2,4198.8,2309.34,1889.46,45.0
T00798,532,2023-06-16,2023,2,6,June,P010,Network Switch,Hardware,C0193,Vasconcelos,SMB,Central,S020,Joana Vieira,Mid,6,18265.92,6575.73,11690.19,64.0
T00799,956,2024-08-13,2024,3,8,August,P009,Printer,Hardware,C0130,Pereira,SMB,Central,S024,Vicente Ribeiro,Mid,5,21826.35,8512.28,13314.07,61.0
T00800,152,2022-06-01,2022,2,6,June,P011,Consulting,Services,C0056,Alves,Mid-Market,South,S017,Mirella Brito,Mid,12,226931.76,115735.2,111196.56,49.0
T00801,947,2024-08-04,2024,3,8,August,P016,Basic Plan,Subscriptions,C0079,Souza Lopes - EI,SMB,East,S025,Bella Fernandes,Junior,4,3124.32,1062.27,2062.05,66.0
T00802,608,2023-08-31,2023,3,8,August,P010,Network Switch,Hardware,C0103,Macedo,Enterprise,East,S014,Maria Julia Marques,Mid,4,12177.28,4383.82,7793.46,64.0
T00803,420,2023-02-24,2023,1,2,February,P017,Pro Plan,Subscriptions,C0028,Costa Porto - ME,SMB,Central,S023,Caleb Duarte,Senior,5,1103.8,452.56,651.24,59.0
